2979,2002-03,2003-01-05,Alaves,Espanol,2,1,H
2980,2002-03,2003-01-05,Barcelona,Recreativo,3,0,H
2981,2002-03,2003-01-05,Real Madrid,Valencia,4,1,H
2982,2002-03,2003-01-05,Sevilla,Mallorca,3,0,H
2983,2002-03,2003-01-05,Sociedad,Malaga,2,2,D
2984,2002-03,2003-01-05,Villarreal,Ath Madrid,4,3,H
2985,2002-03,2003-01-11,Celta,Real Madrid,0,1,A
2986,2002-03,2003-01-11,Valencia,Sociedad,2,2,D
2987,2002-03,2003-01-12,Ath Bilbao,Villarreal,0,1,A
2988,2002-03,2003-01-12,Ath Madrid,La Coruna,3,1,H
2989,2002-03,2003-01-12,Betis,Alaves,2,2,D
2990,2002-03,2003-01-12,Espanol,Santander,3,0,H
2991,2002-03,2003-01-12,Malaga,Barcelona,0,0,D
2992,2002-03,2003-01-12,Osasuna,Valladolid,1,1,D
2993,2002-03,2003-01-12,Recreativo,Sevilla,0,0,D
2994,2002-03,2003-01-12,Vallecano,Mallorca,1,2,A
2995,2002-03,2003-01-18,Barcelona,Valencia,2,4,A
2996,2002-03,2003-01-18,Sociedad,Celta,1,0,H
2997,2002-03,2003-01-19,Alaves,Osasuna,1,1,D
2998,2002-03,2003-01-19,La Coruna,Ath Bilbao,2,1,H
2999,2002-03,2003-01-19,Mallorca,Recreativo,1,1,D
3000,2002-03,2003-01-19,Real Madrid,Ath Madrid,2,2,D
3001,2002-03,2003-01-19,Santander,Betis,0,1,A
3002,2002-03,2003-01-19,Sevilla,Malaga,0,0,D
3003,2002-03,2003-01-19,Vallecano,Valladolid,0,1,A
3004,2002-03,2003-01-19,Villarreal,Espanol,0,0,D
3005,2002-03,2003-01-25,Ath Madrid,Sociedad,1,2,A
3006,2002-03,2003-01-26,Ath Bilbao,Real Madrid,1,1,D
3007,2002-03,2003-01-26,Betis,Villarreal,2,1,H
3008,2002-03,2003-01-26,Celta,Barcelona,2,0,H
3009,2002-03,2003-01-26,Espanol,La Coruna,3,1,H
3010,2002-03,2003-01-26,Malaga,Mallorca,1,0,H
3011,2002-03,2003-01-26,Osasuna,Santander,3,1,H
3012,2002-03,2003-01-26,Recreativo,Vallecano,2,1,H
3013,2002-03,2003-01-26,Valencia,Sevilla,1,0,H
3014,2002-03,2003-01-26,Valladolid,Alaves,1,3,A
3015,2002-03,2003-02-01,Ath Madrid,Barcelona,3,0,H
3016,2002-03,2003-02-02,Alaves,Vallecano,1,1,D
3017,2002-03,2003-02-02,Ath Bilbao,Sociedad,3,0,H
3018,2002-03,2003-02-02,Betis,La Coruna,0,2,A
3019,2002-03,2003-02-02,Celta,Sevilla,0,1,A
3020,2002-03,2003-02-02,Espanol,Real Madrid,2,2,D
3021,2002-03,2003-02-02,Malaga,Recreativo,4,0,H
3022,2002-03,2003-02-02,Osasuna,Villarreal,0,1,A
3023,2002-03,2003-02-02,Valencia,Mallorca,1,0,H
3024,2002-03,2003-02-02,Valladolid,Santander,2,1,H
3025,2002-03,2003-02-08,Real Madrid,Betis,4,1,H
3026,2002-03,2003-02-08,Villarreal,Valladolid,1,0,H
3027,2002-03,2003-02-09,Barcelona,Ath Bilbao,2,2,D
3028,2002-03,2003-02-09,La Coruna,Osasuna,1,1,D
3029,2002-03,2003-02-09,Mallorca,Celta,0,2,A
3030,2002-03,2003-02-09,Recreativo,Valencia,1,1,D
3031,2002-03,2003-02-09,Santander,Alaves,2,0,H
3032,2002-03,2003-02-09,Sevilla,Ath Madrid,1,1,D
3033,2002-03,2003-02-09,Sociedad,Espanol,0,0,D
3034,2002-03,2003-02-09,Vallecano,Malaga,2,1,H
3035,2002-03,2003-02-15,Espanol,Barcelona,0,2,A
3036,2002-03,2003-02-15,Valencia,Malaga,2,0,H
3037,2002-03,2003-02-15,Valladolid,La Coruna,0,1,A
3038,2002-03,2003-02-16,Alaves,Villarreal,1,0,H
3039,2002-03,2003-02-16,Ath Bilbao,Sevilla,2,0,H
3040,2002-03,2003-02-16,Ath Madrid,Mallorca,2,1,H
3041,2002-03,2003-02-16,Betis,Sociedad,3,2,H
3042,2002-03,2003-02-16,Celta,Recreativo,4,1,H
3043,2002-03,2003-02-16,Osasuna,Real Madrid,1,0,H
3044,2002-03,2003-02-16,Santander,Vallecano,2,0,H
3045,2002-03,2003-02-22,Barcelona,Betis,4,0,H
3046,2002-03,2003-02-22,La Coruna,Alaves,6,0,H
3047,2002-03,2003-02-22,Real Madrid,Valladolid,3,1,H
3048,2002-03,2003-02-23,Malaga,Celta,1,1,D
3049,2002-03,2003-02-23,Mallorca,Ath Bilbao,1,1,D
3050,2002-03,2003-02-23,Recreativo,Ath Madrid,3,0,H
3051,2002-03,2003-02-23,Sevilla,Espanol,1,0,H
3052,2002-03,2003-02-23,Sociedad,Osasuna,2,0,H
3053,2002-03,2003-02-23,Vallecano,Valencia,0,4,A
3054,2002-03,2003-02-23,Villarreal,Santander,0,3,A
3055,2002-03,2003-03-01,Alaves,Real Madrid,1,5,A
3056,2002-03,2003-03-01,Ath Bilbao,Recreativo,2,3,A
3057,2002-03,2003-03-01,Espanol,Mallorca,2,0,H
3058,2002-03,2003-03-02,Ath Madrid,Malaga,2,1,H
3059,2002-03,2003-03-02,Betis,Sevilla,0,1,A
3060,2002-03,2003-03-02,Celta,Valencia,1,1,D
3061,2002-03,2003-03-02,Osasuna,Barcelona,2,2,D
3062,2002-03,2003-03-02,Santander,La Coruna,1,2,A
3063,2002-03,2003-03-02,Valladolid,Sociedad,3,0,H
3064,2002-03,2003-03-02,Villarreal,Vallecano,2,1,H
3065,2002-03,2003-03-08,Barcelona,Valladolid,1,1,D
3066,2002-03,2003-03-08,La Coruna,Villarreal,2,1,H
3067,2002-03,2003-03-08,Real Madrid,Santander,4,1,H
3068,2002-03,2003-03-08,Valencia,Ath Madrid,0,1,A
3069,2002-03,2003-03-09,Malaga,Ath Bilbao,3,0,H
3070,2002-03,2003-03-09,Mallorca,Betis,2,1,H
3071,2002-03,2003-03-09,Recreativo,Espanol,0,0,D
3072,2002-03,2003-03-09,Sevilla,Osasuna,2,0,H
3073,2002-03,2003-03-09,Sociedad,Alaves,3,1,H
3074,2002-03,2003-03-09,Vallecano,Celta,1,0,H
3075,2002-03,2003-03-15,La Coruna,Vallecano,2,0,H
3076,2002-03,2003-03-15,Santander,Sociedad,1,2,A
3077,2002-03,2003-03-15,Villarreal,Real Madrid,0,1,A
3078,2002-03,2003-03-16,Alaves,Barcelona,0,0,D
3079,2002-03,2003-03-16,Ath Bilbao,Valencia,1,0,H
3080,2002-03,2003-03-16,Ath Madrid,Celta,0,1,A
3081,2002-03,2003-03-16,Betis,Recreativo,1,1,D
3082,2002-03,2003-03-16,Espanol,Malaga,2,1,H
3083,2002-03,2003-03-16,Osasuna,Mallorca,0,0,D
3084,2002-03,2003-03-16,Valladolid,Sevilla,0,0,D
3085,2002-03,2003-03-22,Vallecano,Ath Madrid,0,0,D
3086,2002-03,2003-03-23,Barcelona,Santander,6,1,H
3087,2002-03,2003-03-23,Celta,Ath Bilbao,2,1,H
3088,2002-03,2003-03-23,Malaga,Betis,0,0,D
3089,2002-03,2003-03-23,Mallorca,Valladolid,2,1,H
3090,2002-03,2003-03-23,Real Madrid,La Coruna,2,0,H
3091,2002-03,2003-03-23,Recreativo,Osasuna,1,1,D
3092,2002-03,2003-03-23,Sevilla,Alaves,3,2,H
3093,2002-03,2003-03-23,Sociedad,Villarreal,2,2,D
3094,2002-03,2003-03-23,Valencia,Espanol,1,1,D
3095,2002-03,2003-04-05,Betis,Valencia,2,0,H
3096,2002-03,2003-04-05,Espanol,Celta,0,0,D
3097,2002-03,2003-04-05,Real Madrid,Vallecano,3,1,H
3098,2002-03,2003-04-05,Villarreal,Barcelona,2,0,H
3099,2002-03,2003-04-06,Alaves,Mallorca,0,0,D
3100,2002-03,2003-04-06,Ath Bilbao,Ath Madrid,1,0,H
3101,2002-03,2003-04-06,La Coruna,Sociedad,2,1,H
3102,2002-03,2003-04-06,Osasuna,Malaga,0,1,A
3103,2002-03,2003-04-06,Santander,Sevilla,1,0,H
3104,2002-03,2003-04-06,Valladolid,Recreativo,0,1,A
3105,2002-03,2003-04-12,Barcelona,La Coruna,2,4,A
3106,2002-03,2003-04-12,Sevilla,Villarreal,3,1,H
3107,2002-03,2003-04-13,Ath Madrid,Espanol,3,3,D
3108,2002-03,2003-04-13,Celta,Betis,1,0,H
3109,2002-03,2003-04-13,Malaga,Valladolid,1,0,H
3110,2002-03,2003-04-13,Mallorca,Santander,3,3,D
3111,2002-03,2003-04-13,Recreativo,Alaves,1,0,H
3112,2002-03,2003-04-13,Sociedad,Real Madrid,4,2,H
3113,2002-03,2003-04-13,Valencia,Osasuna,1,0,H
3114,2002-03,2003-04-13,Vallecano,Ath Bilbao,1,1,D
3115,2002-03,2003-04-19,Real Madrid,Barcelona,1,1,D
3116,2002-03,2003-04-19,Valladolid,Valencia,1,0,H
3117,2002-03,2003-04-19,Villarreal,Mallorca,1,1,D
3118,2002-03,2003-04-20,Alaves,Malaga,0,1,A
3119,2002-03,2003-04-20,Betis,Ath Madrid,2,2,D
3120,2002-03,2003-04-20,Espanol,Ath Bilbao,3,3,D
3121,2002-03,2003-04-20,La Coruna,Sevilla,3,1,H
3122,2002-03,2003-04-20,Osasuna,Celta,0,2,A
3123,2002-03,2003-04-20,Santander,Recreativo,1,0,H
3124,2002-03,2003-04-20,Sociedad,Vallecano,5,0,H
3125,2002-03,2003-04-26,Ath Bilbao,Betis,3,1,H
3126,2002-03,2003-04-26,Ath Madrid,Osasuna,0,1,A
3127,2002-03,2003-04-27,Barcelona,Sociedad,2,1,H
3128,2002-03,2003-04-27,Celta,Valladolid,0,0,D
3129,2002-03,2003-04-27,Malaga,Santander,2,2,D
3130,2002-03,2003-04-27,Mallorca,La Coruna,3,0,H
3131,2002-03,2003-04-27,Recreativo,Villarreal,5,0,H
3132,2002-03,2003-04-27,Sevilla,Real Madrid,1,3,A
3133,2002-03,2003-04-27,Valencia,Alaves,3,0,H
3134,2002-03,2003-04-27,Vallecano,Espanol,0,3,A
3135,2002-03,2003-05-03,Real Madrid,Mallorca,1,5,A
3136,2002-03,2003-05-03,Sociedad,Sevilla,1,0,H
3137,2002-03,2003-05-04,Alaves,Celta,0,0,D
3138,2002-03,2003-05-04,Barcelona,Vallecano,3,0,H
3139,2002-03,2003-05-04,Betis,Espanol,1,1,D
3140,2002-03,2003-05-04,La Coruna,Recreativo,5,0,H
3141,2002-03,2003-05-04,Osasuna,Ath Bilbao,1,5,A
3142,2002-03,2003-05-04,Santander,Valencia,2,1,H
3143,2002-03,2003-05-04,Valladolid,Ath Madrid,3,1,H
3144,2002-03,2003-05-04,Villarreal,Malaga,0,0,D
3145,2002-03,2003-05-10,Ath Bilbao,Valladolid,0,0,D
3146,2002-03,2003-05-10,Ath Madrid,Alaves,0,1,A
3147,2002-03,2003-05-10,Espanol,Osasuna,0,0,D
3148,2002-03,2003-05-10,Malaga,La Coruna,0,2,A
3149,2002-03,2003-05-10,Recreativo,Real Madrid,0,0,D
3150,2002-03,2003-05-11,Celta,Santander,2,2,D
3151,2002-03,2003-05-11,Mallorca,Sociedad,1,3,A
3152,2002-03,2003-05-11,Sevilla,Barcelona,0,0,D
3153,2002-03,2003-05-11,Valencia,Villarreal,1,2,A
3154,2002-03,2003-05-11,Vallecano,Betis,1,1,D
3155,2002-03,2003-05-17,La Coruna,Valencia,1,2,A
3156,2002-03,2003-05-17,Santander,Ath Madrid,0,2,A
3157,2002-03,2003-05-18,Alaves,Ath Bilbao,2,4,A
3158,2002-03,2003-05-18,Barcelona,Mallorca,1,2,A
3159,2002-03,2003-05-18,Osasuna,Betis,2,1,H
3160,2002-03,2003-05-18,Real Madrid,Malaga,5,1,H
3161,2002-03,2003-05-18,Sevilla,Vallecano,3,3,D
3162,2002-03,2003-05-18,Sociedad,Recreativo,1,0,H
3163,2002-03,2003-05-18,Valladolid,Espanol,1,1,D
3164,2002-03,2003-05-18,Villarreal,Celta,5,0,H
3165,2002-03,2003-05-24,Ath Bilbao,Santander,2,1,H
3166,2002-03,2003-05-24,Ath Madrid,Villarreal,3,2,H
3167,2002-03,2003-05-24,Celta,La Coruna,3,0,H
3168,2002-03,2003-05-24,Valencia,Real Madrid,1,2,A
3169,2002-03,2003-05-24,Vallecano,Osasuna,0,0,D
3170,2002-03,2003-05-25,Betis,Valladolid,2,2,D
3171,2002-03,2003-05-25,Espanol,Alaves,3,1,H
3172,2002-03,2003-05-25,Malaga,Sociedad,0,2,A
3173,2002-03,2003-05-25,Mallorca,Sevilla,1,3,A
3174,2002-03,2003-05-25,Recreativo,Barcelona,1,3,A
3175,2002-03,2003-05-31,Real Madrid,Celta,1,1,D
3176,2002-03,2003-06-01,Alaves,Betis,0,1,A
3177,2002-03,2003-06-01,Barcelona,Malaga,2,1,H
3178,2002-03,2003-06-01,La Coruna,Ath Madrid,3,2,H
3179,2002-03,2003-06-01,Mallorca,Vallecano,1,1,D
3180,2002-03,2003-06-01,Santander,Espanol,5,2,H
3181,2002-03,2003-06-01,Sevilla,Recreativo,1,0,H
3182,2002-03,2003-06-01,Sociedad,Valencia,1,1,D
3183,2002-03,2003-06-01,Valladolid,Osasuna,0,2,A
3184,2002-03,2003-06-01,Villarreal,Ath Bilbao,1,1,D
3185,2002-03,2003-06-14,Valladolid,Vallecano,2,0,H
3186,2002-03,2003-06-15,Ath Bilbao,La Coruna,3,2,H
3187,2002-03,2003-06-15,Ath Madrid,Real Madrid,0,4,A
3188,2002-03,2003-06-15,Betis,Santander,4,2,H
3189,2002-03,2003-06-15,Celta,Sociedad,3,2,H
3190,2002-03,2003-06-15,Espanol,Villarreal,2,2,D
3191,2002-03,2003-06-15,Malaga,Sevilla,3,2,H
3192,2002-03,2003-06-15,Osasuna,Alaves,4,2,H
3193,2002-03,2003-06-15,Recreativo,Mallorca,1,1,D
3194,2002-03,2003-06-15,Valencia,Barcelona,1,3,A
3195,2002-03,2003-06-21,Alaves,Valladolid,1,1,D
3196,2002-03,2003-06-21,La Coruna,Espanol,2,1,H
3197,2002-03,2003-06-21,Mallorca,Malaga,1,0,H
3198,2002-03,2003-06-21,Santander,Osasuna,2,3,A
3199,2002-03,2003-06-21,Sevilla,Valencia,0,3,A
3200,2002-03,2003-06-21,Vallecano,Recreativo,0,0,D
3201,2002-03,2003-06-22,Barcelona,Celta,2,0,H
3202,2002-03,2003-06-22,Real Madrid,Ath Bilbao,3,1,H
3203,2002-03,2003-06-22,Sociedad,Ath Madrid,3,0,H
3204,2002-03,2003-06-22,Villarreal,Betis,1,4,A
3205,2003-04,2003-08-30,Albacete,Osasuna,0,2,A
3206,2003-04,2003-08-30,Ath Bilbao,Barcelona,0,1,A
3207,2003-04,2003-08-30,Espanol,Sociedad,1,1,D
3208,2003-04,2003-08-30,Malaga,Villarreal,0,0,D
3209,2003-04,2003-08-30,Real Madrid,Betis,2,1,H
3210,2003-04,2003-08-30,Valencia,Valladolid,1,1,D
3211,2003-04,2003-08-31,Celta,Murcia,1,1,D
3212,2003-04,2003-08-31,Santander,Mallorca,2,1,H
3213,2003-04,2003-08-31,Sevilla,Ath Madrid,1,0,H
3214,2003-04,2003-08-31,Zaragoza,La Coruna,0,1,A
3215,2003-04,2003-09-02,Osasuna,Valencia,0,1,A
3216,2003-04,2003-09-02,Sociedad,Celta,1,1,D
3217,2003-04,2003-09-02,Villarreal,Real Madrid,1,1,D
3218,2003-04,2003-09-03,Ath Madrid,Albacete,1,0,H
3219,2003-04,2003-09-03,Barcelona,Sevilla,1,1,D
3220,2003-04,2003-09-03,Betis,Espanol,2,2,D
3221,2003-04,2003-09-03,La Coruna,Ath Bilbao,2,0,H
3222,2003-04,2003-09-03,Mallorca,Zaragoza,2,0,H
3223,2003-04,2003-09-03,Murcia,Santander,1,1,D
3224,2003-04,2003-09-03,Valladolid,Malaga,1,0,H
3225,2003-04,2003-09-13,Celta,Betis,0,2,A
3226,2003-04,2003-09-13,Real Madrid,Valladolid,7,2,H
3227,2003-04,2003-09-13,Santander,Sociedad,0,1,A
3228,2003-04,2003-09-13,Sevilla,La Coruna,1,2,A
3229,2003-04,2003-09-14,Albacete,Barcelona,1,2,A
3230,2003-04,2003-09-14,Ath Bilbao,Mallorca,4,0,H
3231,2003-04,2003-09-14,Espanol,Villarreal,1,2,A
3232,2003-04,2003-09-14,Osasuna,Ath Madrid,1,0,H
3233,2003-04,2003-09-14,Valencia,Malaga,1,0,H
3234,2003-04,2003-09-14,Zaragoza,Murcia,3,0,H
3235,2003-04,2003-09-20,Ath Madrid,Valencia,0,3,A
3236,2003-04,2003-09-20,Barcelona,Osasuna,1,1,D
3237,2003-04,2003-09-21,Betis,Santander,0,0,D
3238,2003-04,2003-09-21,La Coruna,Albacete,3,0,H
3239,2003-04,2003-09-21,Malaga,Real Madrid,1,3,A
3240,2003-04,2003-09-21,Mallorca,Sevilla,1,1,D
3241,2003-04,2003-09-21,Murcia,Ath Bilbao,2,2,D
3242,2003-04,2003-09-21,Sociedad,Zaragoza,3,0,H
3243,2003-04,2003-09-21,Valladolid,Espanol,3,1,H
3244,2003-04,2003-09-21,Villarreal,Celta,1,1,D
3245,2003-04,2003-09-27,Ath Bilbao,Sociedad,1,0,H
3246,2003-04,2003-09-27,Celta,Valladolid,3,2,H
3247,2003-04,2003-09-27,Osasuna,La Coruna,3,2,H
3248,2003-04,2003-09-27,Valencia,Real Madrid,2,0,H
3249,2003-04,2003-09-28,Albacete,Mallorca,2,0,H
3250,2003-04,2003-09-28,Ath Madrid,Barcelona,0,0,D
3251,2003-04,2003-09-28,Espanol,Malaga,1,2,A
3252,2003-04,2003-09-28,Santander,Villarreal,0,2,A
3253,2003-04,2003-09-28,Sevilla,Murcia,1,0,H
3254,2003-04,2003-09-28,Zaragoza,Betis,0,1,A
3255,2003-04,2003-10-04,Betis,Ath Bilbao,1,1,D
3256,2003-04,2003-10-04,La Coruna,Ath Madrid,5,1,H
3257,2003-04,2003-10-04,Villarreal,Zaragoza,1,1,D
3258,2003-04,2003-10-05,Barcelona,Valencia,0,1,A
3259,2003-04,2003-10-05,Malaga,Celta,2,1,H
3260,2003-04,2003-10-05,Mallorca,Osasuna,1,1,D
3261,2003-04,2003-10-05,Murcia,Albacete,1,0,H
3262,2003-04,2003-10-05,Real Madrid,Espanol,2,1,H
3263,2003-04,2003-10-05,Sociedad,Sevilla,1,1,D
3264,2003-04,2003-10-05,Valladolid,Santander,0,4,A
3265,2003-04,2003-10-18,Albacete,Sociedad,3,1,H
3266,2003-04,2003-10-18,Barcelona,La Coruna,0,2,A
3267,2003-04,2003-10-18,Celta,Real Madrid,0,2,A
3268,2003-04,2003-10-19,Ath Bilbao,Villarreal,2,0,H
3269,2003-04,2003-10-19,Ath Madrid,Mallorca,2,1,H
3270,2003-04,2003-10-19,Osasuna,Murcia,2,1,H
3271,2003-04,2003-10-19,Santander,Malaga,4,2,H
3272,2003-04,2003-10-19,Sevilla,Betis,2,2,D
3273,2003-04,2003-10-19,Valencia,Espanol,4,0,H
3274,2003-04,2003-10-19,Zaragoza,Valladolid,1,0,H
3275,2003-04,2003-10-25,La Coruna,Valencia,2,1,H
3276,2003-04,2003-10-25,Malaga,Zaragoza,2,1,H
3277,2003-04,2003-10-25,Real Madrid,Santander,3,1,H
3278,2003-04,2003-10-26,Betis,Albacete,3,2,H
3279,2003-04,2003-10-26,Espanol,Celta,0,4,A
3280,2003-04,2003-10-26,Mallorca,Barcelona,1,3,A
3281,2003-04,2003-10-26,Murcia,Ath Madrid,1,3,A
3282,2003-04,2003-10-26,Sociedad,Osasuna,1,0,H
3283,2003-04,2003-10-26,Valladolid,Ath Bilbao,2,0,H
3284,2003-04,2003-10-26,Villarreal,Sevilla,3,3,D
3285,2003-04,2003-10-28,Zaragoza,Real Madrid,0,0,D
3286,2003-04,2003-10-29,Albacete,Villarreal,2,0,H
3287,2003-04,2003-10-29,Ath Bilbao,Malaga,2,1,H
3288,2003-04,2003-10-29,Barcelona,Murcia,3,0,H
3289,2003-04,2003-10-29,La Coruna,Mallorca,0,2,A
3290,2003-04,2003-10-29,Osasuna,Betis,2,0,H
3291,2003-04,2003-10-29,Santander,Espanol,0,1,A
3292,2003-04,2003-10-29,Sevilla,Valladolid,1,1,D
3293,2003-04,2003-10-29,Valencia,Celta,2,2,D
3294,2003-04,2003-10-30,Ath Madrid,Sociedad,4,0,H
3295,2003-04,2003-11-01,Celta,Santander,0,1,A
3296,2003-04,2003-11-01,Murcia,La Coruna,0,0,D
3297,2003-04,2003-11-01,Real Madrid,Ath Bilbao,3,0,H
3298,2003-04,2003-11-02,Betis,Ath Madrid,1,2,A
3299,2003-04,2003-11-02,Espanol,Zaragoza,0,2,A
3300,2003-04,2003-11-02,Malaga,Sevilla,2,0,H
3301,2003-04,2003-11-02,Mallorca,Valencia,0,5,A
3302,2003-04,2003-11-02,Sociedad,Barcelona,3,3,D
3303,2003-04,2003-11-02,Valladolid,Albacete,2,0,H
3304,2003-04,2003-11-02,Villarreal,Osasuna,1,0,H
3305,2003-04,2003-11-08,Ath Bilbao,Espanol,1,0,H
3306,2003-04,2003-11-08,La Coruna,Sociedad,2,1,H
3307,2003-04,2003-11-08,Zaragoza,Celta,1,1,D
3308,2003-04,2003-11-09,Albacete,Malaga,0,1,A
3309,2003-04,2003-11-09,Ath Madrid,Villarreal,1,0,H
3310,2003-04,2003-11-09,Barcelona,Betis,2,1,H
3311,2003-04,2003-11-09,Mallorca,Murcia,4,1,H
3312,2003-04,2003-11-09,Osasuna,Valladolid,1,1,D
3313,2003-04,2003-11-09,Sevilla,Real Madrid,4,1,H
3314,2003-04,2003-11-09,Valencia,Santander,1,2,A
3315,2003-04,2003-11-22,Betis,La Coruna,0,0,D
3316,2003-04,2003-11-22,Sociedad,Mallorca,0,1,A
3317,2003-04,2003-11-22,Villarreal,Barcelona,2,1,H
3318,2003-04,2003-11-23,Celta,Ath Bilbao,0,2,A
3319,2003-04,2003-11-23,Espanol,Sevilla,1,0,H
3320,2003-04,2003-11-23,Malaga,Osasuna,0,0,D
3321,2003-04,2003-11-23,Murcia,Valencia,2,2,D
3322,2003-04,2003-11-23,Real Madrid,Albacete,2,1,H
3323,2003-04,2003-11-23,Santander,Zaragoza,1,2,A
3324,2003-04,2003-11-23,Valladolid,Ath Madrid,3,1,H
3325,2003-04,2003-11-29,Ath Madrid,Malaga,2,0,H
3326,2003-04,2003-11-29,Murcia,Sociedad,2,2,D
3327,2003-04,2003-11-29,Osasuna,Real Madrid,1,1,D
3328,2003-04,2003-11-29,Valencia,Zaragoza,3,2,H
3329,2003-04,2003-11-30,Albacete,Espanol,2,1,H
3330,2003-04,2003-11-30,Ath Bilbao,Santander,1,2,A
3331,2003-04,2003-11-30,Barcelona,Valladolid,0,0,D
3332,2003-04,2003-11-30,La Coruna,Villarreal,0,1,A
3333,2003-04,2003-11-30,Mallorca,Betis,2,1,H
3334,2003-04,2003-11-30,Sevilla,Celta,0,1,A
3335,2003-04,2003-12-02,Sociedad,Valencia,0,0,D
3336,2003-04,2003-12-03,Betis,Murcia,1,1,D
3337,2003-04,2003-12-03,Celta,Albacete,2,2,D
3338,2003-04,2003-12-03,Espanol,Osasuna,0,1,A
3339,2003-04,2003-12-03,Malaga,Barcelona,5,1,H
3340,2003-04,2003-12-03,Real Madrid,Ath Madrid,2,0,H
3341,2003-04,2003-12-03,Valladolid,La Coruna,1,1,D
3342,2003-04,2003-12-03,Villarreal,Mallorca,0,2,A
3343,2003-04,2003-12-04,Santander,Sevilla,0,4,A
3344,2003-04,2003-12-04,Zaragoza,Ath Bilbao,2,2,D
3345,2003-04,2003-12-06,Barcelona,Real Madrid,1,2,A
3346,2003-04,2003-12-06,La Coruna,Malaga,1,0,H
3347,2003-04,2003-12-06,Osasuna,Celta,3,2,H
3348,2003-04,2003-12-06,Sociedad,Betis,0,4,A
3349,2003-04,2003-12-07,Albacete,Santander,4,0,H
3350,2003-04,2003-12-07,Ath Madrid,Espanol,2,0,H
3351,2003-04,2003-12-07,Mallorca,Valladolid,1,0,H
3352,2003-04,2003-12-07,Murcia,Villarreal,1,1,D
3353,2003-04,2003-12-07,Sevilla,Zaragoza,3,2,H
3354,2003-04,2003-12-07,Valencia,Ath Bilbao,2,1,H
3355,2003-04,2003-12-13,Celta,Ath Madrid,2,2,D
3356,2003-04,2003-12-13,Espanol,Barcelona,1,3,A
3357,2003-04,2003-12-13,Villarreal,Sociedad,2,0,H
3358,2003-04,2003-12-14,Ath Bilbao,Sevilla,2,1,H
3359,2003-04,2003-12-14,Betis,Valencia,0,1,A
3360,2003-04,2003-12-14,Malaga,Mallorca,3,1,H
3361,2003-04,2003-12-14,Real Madrid,La Coruna,2,1,H
3362,2003-04,2003-12-14,Santander,Osasuna,0,0,D
3363,2003-04,2003-12-14,Valladolid,Murcia,0,0,D
3364,2003-04,2003-12-14,Zaragoza,Albacete,0,1,A
3365,2003-04,2003-12-20,Ath Madrid,Santander,2,2,D
3366,2003-04,2003-12-20,Sociedad,Valladolid,1,3,A
3367,2003-04,2003-12-20,Valencia,Sevilla,1,0,H
3368,2003-04,2003-12-21,Albacete,Ath Bilbao,1,1,D
3369,2003-04,2003-12-21,Barcelona,Celta,1,1,D
3370,2003-04,2003-12-21,Betis,Villarreal,1,3,A
3371,2003-04,2003-12-21,La Coruna,Espanol,2,1,H
3372,2003-04,2003-12-21,Mallorca,Real Madrid,1,3,A
3373,2003-04,2003-12-21,Murcia,Malaga,1,2,A
3374,2003-04,2003-12-21,Osasuna,Zaragoza,0,1,A
3375,2003-04,2004-01-03,Celta,La Coruna,0,5,A
3376,2003-04,2004-01-03,Real Madrid,Murcia,1,0,H
3377,2003-04,2004-01-03,Zaragoza,Ath Madrid,0,0,D
3378,2003-04,2004-01-04,Ath Bilbao,Osasuna,1,1,D
3379,2003-04,2004-01-04,Espanol,Mallorca,2,0,H
3380,2003-04,2004-01-04,Malaga,Sociedad,1,2,A
3381,2003-04,2004-01-04,Santander,Barcelona,3,0,H
3382,2003-04,2004-01-04,Sevilla,Albacete,2,0,H
3383,2003-04,2004-01-04,Valencia,Villarreal,4,2,H
3384,2003-04,2004-01-04,Valladolid,Betis,0,0,D
3385,2003-04,2004-01-10,Albacete,Valencia,0,1,A
3386,2003-04,2004-01-10,Mallorca,Celta,2,4,A
3387,2003-04,2004-01-10,Sociedad,Real Madrid,1,0,H
3388,2003-04,2004-01-11,Ath Madrid,Ath Bilbao,3,0,H
3389,2003-04,2004-01-11,Barcelona,Zaragoza,3,0,H
3390,2003-04,2004-01-11,Betis,Malaga,3,0,H
3391,2003-04,2004-01-11,La Coruna,Santander,1,1,D
3392,2003-04,2004-01-11,Murcia,Espanol,0,1,A
3393,2003-04,2004-01-11,Osasuna,Sevilla,1,1,D
3394,2003-04,2004-01-11,Villarreal,Valladolid,3,1,H
3395,2003-04,2004-01-17,Barcelona,Ath Bilbao,1,1,D
3396,2003-04,2004-01-17,Murcia,Celta,2,2,D
3397,2003-04,2004-01-17,Valladolid,Valencia,0,0,D
3398,2003-04,2004-01-18,Ath Madrid,Sevilla,2,1,H
3399,2003-04,2004-01-18,Betis,Real Madrid,1,1,D
3400,2003-04,2004-01-18,La Coruna,Zaragoza,4,1,H
3401,2003-04,2004-01-18,Mallorca,Santander,1,1,D
3402,2003-04,2004-01-18,Osasuna,Albacete,1,1,D
3403,2003-04,2004-01-18,Sociedad,Espanol,3,1,H
3404,2003-04,2004-01-18,Villarreal,Malaga,2,0,H
3405,2003-04,2004-01-24,Albacete,Ath Madrid,1,1,D
3406,2003-04,2004-01-24,Real Madrid,Villarreal,2,1,H
3407,2003-04,2004-01-25,Ath Bilbao,La Coruna,1,0,H
